id,id_entrepot,datetime,capteur1,capteur2,capteur3
TMP-ENT010-00092,ENT010,2024-01-04 19:00:00,6.68,6.88,6.9
TMP-ENT010-00093,ENT010,2024-01-04 20:00:00,6.68,6.69,6.61
TMP-ENT010-00094,ENT010,2024-01-04 21:00:00,7.9,7.4,7.73
TMP-ENT010-00095,ENT010,2024-01-04 22:00:00,6.98,7.04,6.65
TMP-ENT010-00096,ENT010,2024-01-04 23:00:00,7.51,7.42,7.06
TMP-ENT010-00097,ENT010,2024-01-05 00:00:00,6.59,6.31,6.39
TMP-ENT010-00098,ENT010,2024-01-05 01:00:00,8.31,8.21,8.65
TMP-ENT010-00099,ENT010,2024-01-05 02:00:00,6.65,6.64,6.79
TMP-ENT010-00100,ENT010,2024-01-05 03:00:00,7.06,7.08,7.36
TMP-ENT010-00101,ENT010,2024-01-05 04:00:00,6.97,7.5,7.12
TMP-ENT010-00102,ENT010,2024-01-05 05:00:00,10.19,10.13,9.76
TMP-ENT010-00103,ENT010,2024-01-05 06:00:00,11.19,11.38,10.62
TMP-ENT010-00104,ENT010,2024-01-05 07:00:00,11.89,12.72,12.37
TMP-ENT010-00105,ENT010,2024-01-05 08:00:00,14.02,13.49,13.74
TMP-ENT010-00106,ENT010,2024-01-05 09:00:00,14.23,15.3,14.49
TMP-ENT010-00107,ENT010,2024-01-05 10:00:00,14.77,14.0,15.01
TMP-ENT010-00108,ENT010,2024-01-05 11:00:00,15.24,14.78,15.0
TMP-ENT010-00109,ENT010,2024-01-05 12:00:00,14.01,14.54,14.37
TMP-ENT010-00110,ENT010,2024-01-05 13:00:00,14.26,14.71,14.64
TMP-ENT010-00111,ENT010,2024-01-05 14:00:00,13.07,13.78,13.29
TMP-ENT010-00112,ENT010,2024-01-05 15:00:00,12.03,12.89,12.69
TMP-ENT010-00113,ENT010,2024-01-05 16:00:00,11.05,10.68,11.2
TMP-ENT010-00114,ENT010,2024-01-05 17:00:00,10.67,10.46,10.06
TMP-ENT010-00115,ENT010,2024-01-05 18:00:00,6.37,6.45,6.37
TMP-ENT010-00116,ENT010,2024-01-05 19:00:00,7.72,7.97,7.39
TMP-ENT010-00117,ENT010,2024-01-05 20:00:00,7.05,6.69,7.59
TMP-ENT010-00118,ENT010,2024-01-05 21:00:00,7.27,6.9,6.52
TMP-ENT010-00119,ENT010,2024-01-05 22:00:00,7.77,7.8,7.2
TMP-ENT010-00120,ENT010,2024-01-05 23:00:00,7.63,7.43,7.57
TMP-ENT010-00121,ENT010,2024-01-06 00:00:00,6.95,7.14,7.44
TMP-ENT010-00122,ENT010,2024-01-06 01:00:00,7.2,7.52,7.05
TMP-ENT010-00123,ENT010,2024-01-06 02:00:00,8.27,7.46,6.88
TMP-ENT010-00124,ENT010,2024-01-06 03:00:00,7.81,8.34,7.84
TMP-ENT010-00125,ENT010,2024-01-06 04:00:00,6.49,6.93,6.64
TMP-ENT010-00126,ENT010,2024-01-06 05:00:00,9.78,9.85,10.84
TMP-ENT010-00127,ENT010,2024-01-06 06:00:00,10.87,11.06,10.93
TMP-ENT010-00128,ENT010,2024-01-06 07:00:00,12.22,11.84,12.5
TMP-ENT010-00129,ENT010,2024-01-06 08:00:00,13.6,13.9,14.65
TMP-ENT010-00130,ENT010,2024-01-06 09:00:00,13.45,13.39,13.74
TMP-ENT010-00131,ENT010,2024-01-06 10:00:00,14.76,15.25,15.02
TMP-ENT010-00132,ENT010,2024-01-06 11:00:00,14.98,14.97,15.28
TMP-ENT010-00133,ENT010,2024-01-06 12:00:00,14.66,14.67,15.48
TMP-ENT010-00134,ENT010,2024-01-06 13:00:00,14.06,14.7,14.3
TMP-ENT010-00135,ENT010,2024-01-06 14:00:00,14.15,13.89,13.97
TMP-ENT010-00136,ENT010,2024-01-06 15:00:00,10.71,11.43,11.31
TMP-ENT010-00137,ENT010,2024-01-06 16:00:00,11.45,11.67,11.62
TMP-ENT010-00138,ENT010,2024-01-06 17:00:00,9.09,9.68,9.83
TMP-ENT010-00139,ENT010,2024-01-06 18:00:00,8.26,7.77,8.29
TMP-ENT010-00140,ENT010,2024-01-06 19:00:00,6.06,6.38,6.21
TMP-ENT010-00141,ENT010,2024-01-06 20:00:00,7.03,7.58,6.65
TMP-ENT010-00142,ENT010,2024-01-06 21:00:00,8.29,7.95,7.86
TMP-ENT010-00143,ENT010,2024-01-06 22:00:00,6.91,6.81,7.0
TMP-ENT010-00144,ENT010,2024-01-06 23:00:00,7.06,7.7,7.78
TMP-ENT010-00145,ENT010,2024-01-07 00:00:00,7.37,8.02,7.84
TMP-ENT010-00146,ENT010,2024-01-07 01:00:00,7.11,7.53,7.4
TMP-ENT010-00147,ENT010,2024-01-07 02:00:00,7.34,7.96,7.79
TMP-ENT010-00148,ENT010,2024-01-07 03:00:00,6.66,6.86,6.63
TMP-ENT010-00149,ENT010,2024-01-07 04:00:00,7.34,6.99,6.65
TMP-ENT010-00150,ENT010,2024-01-07 05:00:00,9.3,9.92,9.23
TMP-ENT010-00151,ENT010,2024-01-07 06:00:00,11.71,11.79,11.98
TMP-ENT010-00152,ENT010,2024-01-07 07:00:00,11.31,11.83,12.02
TMP-ENT010-00153,ENT010,2024-01-07 08:00:00,12.75,13.99,13.26
TMP-ENT010-00154,ENT010,2024-01-07 09:00:00,14.38,14.85,14.64
TMP-ENT010-00155,ENT010,2024-01-07 10:00:00,14.79,14.43,14.74
TMP-ENT010-00156,ENT010,2024-01-07 11:00:00,15.79,15.59,15.43
TMP-ENT010-00157,ENT010,2024-01-07 12:00:00,14.4,14.44,14.46
TMP-ENT010-00158,ENT010,2024-01-07 13:00:00,14.63,14.92,14.79
TMP-ENT010-00159,ENT010,2024-01-07 14:00:00,13.55,13.43,13.22
TMP-ENT010-00160,ENT010,2024-01-07 15:00:00,11.76,11.53,12.11
TMP-ENT010-00161,ENT010,2024-01-07 16:00:00,11.66,11.77,11.55
TMP-ENT010-00162,ENT010,2024-01-07 17:00:00,10.03,10.05,10.49
TMP-ENT010-00163,ENT010,2024-01-07 18:00:00,7.36,6.66,6.81
TMP-ENT010-00164,ENT010,2024-01-07 19:00:00,6.33,6.29,6.67
TMP-ENT010-00165,ENT010,2024-01-07 20:00:00,7.84,7.74,7.38
TMP-ENT010-00166,ENT010,2024-01-07 21:00:00,7.37,6.63,7.09
TMP-ENT010-00167,ENT010,2024-01-07 22:00:00,5.85,6.79,6.43
TMP-ENT010-00168,ENT010,2024-01-07 23:00:00,6.85,7.15,6.61
TMP-ENT010-00169,ENT010,2024-01-08 00:00:00,8.22,8.25,7.37
TMP-ENT010-00170,ENT010,2024-01-08 01:00:00,6.71,6.51,6.99
TMP-ENT010-00171,ENT010,2024-01-08 02:00:00,7.31,7.68,7.53
TMP-ENT010-00172,ENT010,2024-01-08 03:00:00,7.26,7.38,7.26
TMP-ENT010-00173,ENT010,2024-01-08 04:00:00,7.13,7.67,8.02
TMP-ENT010-00174,ENT010,2024-01-08 05:00:00,8.74,8.72,9.21
TMP-ENT010-00175,ENT010,2024-01-08 06:00:00,11.49,11.86,11.78
TMP-ENT010-00176,ENT010,2024-01-08 07:00:00,13.22,13.12,13.54
TMP-ENT010-00177,ENT010,2024-01-08 08:00:00,13.41,13.32,13.4
TMP-ENT010-00178,ENT010,2024-01-08 09:00:00,14.89,14.42,14.94
TMP-ENT010-00179,ENT010,2024-01-08 10:00:00,14.96,14.68,14.63
TMP-ENT010-00180,ENT010,2024-01-08 11:00:00,15.33,15.62,14.99
TMP-ENT010-00181,ENT010,2024-01-08 12:00:00,15.31,14.27,14.85
TMP-ENT010-00182,ENT010,2024-01-08 13:00:00,14.55,13.74,14.43
TMP-ENT010-00183,ENT010,2024-01-08 14:00:00,13.58,14.04,13.98
TMP-ENT010-00184,ENT010,2024-01-08 15:00:00,13.28,13.57,13.48
TMP-ENT010-00185,ENT010,2024-01-08 16:00:00,10.85,11.15,11.22
TMP-ENT010-00186,ENT010,2024-01-08 17:00:00,9.62,9.63,9.66
TMP-ENT010-00187,ENT010,2024-01-08 18:00:00,7.02,7.38,7.06
TMP-ENT010-00188,ENT010,2024-01-08 19:00:00,7.91,7.37,8.17
TMP-ENT010-00189,ENT010,2024-01-08 20:00:00,6.51,6.34,6.68
TMP-ENT010-00190,ENT010,2024-01-08 21:00:00,7.19,6.61,7.26
TMP-ENT010-00191,ENT010,2024-01-08 22:00:00,7.67,7.2,6.67
TMP-ENT010-00192,ENT010,2024-01-08 23:00:00,7.72,8.47,7.71
TMP-ENT010-00193,ENT010,2024-01-09 00:00:00,6.41,6.5,6.23
TMP-ENT010-00194,ENT010,2024-01-09 01:00:00,7.83,7.47,6.93
TMP-ENT010-00195,ENT010,2024-01-09 02:00:00,5.9,6.47,6.15
TMP-ENT010-00196,ENT010,2024-01-09 03:00:00,8.0,6.99,7.61
TMP-ENT010-00197,ENT010,2024-01-09 04:00:00,7.44,7.64,7.31
TMP-ENT010-00198,ENT010,2024-01-09 05:00:00,10.72,10.95,9.96
TMP-ENT010-00199,ENT010,2024-01-09 06:00:00,11.35,11.34,11.33
TMP-ENT010-00200,ENT010,2024-01-09 07:00:00,11.75,11.83,12.65
TMP-ENT010-00201,ENT010,2024-01-09 08:00:00,14.04,13.26,13.25
TMP-ENT010-00202,ENT010,2024-01-09 09:00:00,13.94,14.6,14.39
TMP-ENT010-00203,ENT010,2024-01-09 10:00:00,15.14,15.2,14.22
TMP-ENT010-00204,ENT010,2024-01-09 11:00:00,15.07,14.57,15.18
TMP-ENT010-00205,ENT010,2024-01-09 12:00:00,15.11,14.23,15.42
TMP-ENT010-00206,ENT010,2024-01-09 13:00:00,13.92,14.21,14.6
TMP-ENT010-00207,ENT010,2024-01-09 14:00:00,13.43,13.48,13.85
TMP-ENT010-00208,ENT010,2024-01-09 15:00:00,13.19,12.64,12.75
TMP-ENT010-00209,ENT010,2024-01-09 16:00:00,11.49,11.52,11.97
TMP-ENT010-00210,ENT010,2024-01-09 17:00:00,10.39,10.22,10.46
TMP-ENT010-00211,ENT010,2024-01-09 18:00:00,7.02,7.45,6.55
TMP-ENT010-00212,ENT010,2024-01-09 19:00:00,7.13,8.19,7.38
TMP-ENT010-00213,ENT010,2024-01-09 20:00:00,7.45,7.11,7.15
TMP-ENT010-00214,ENT010,2024-01-09 21:00:00,7.22,7.68,8.11
TMP-ENT010-00215,ENT010,2024-01-09 22:00:00,6.69,7.17,6.79
TMP-ENT010-00216,ENT010,2024-01-09 23:00:00,6.94,7.13,6.72
TMP-ENT010-00217,ENT010,2024-01-10 00:00:00,7.52,6.66,7.24
TMP-ENT010-00218,ENT010,2024-01-10 01:00:00,7.3,6.83,7.08
TMP-ENT010-00219,ENT010,2024-01-10 02:00:00,7.69,6.9,7.63
TMP-ENT010-00220,ENT010,2024-01-10 03:00:00,7.38,7.47,6.79
TMP-ENT010-00221,ENT010,2024-01-10 04:00:00,5.94,6.74,6.14
TMP-ENT010-00222,ENT010,2024-01-10 05:00:00,10.49,10.42,11.03
TMP-ENT010-00223,ENT010,2024-01-10 06:00:00,11.41,12.01,12.24
TMP-ENT010-00224,ENT010,2024-01-10 07:00:00,12.61,12.14,12.31
TMP-ENT010-00225,ENT010,2024-01-10 08:00:00,13.6,13.3,13.31
TMP-ENT010-00226,ENT010,2024-01-10 09:00:00,14.44,14.31,14.95
TMP-ENT010-00227,ENT010,2024-01-10 10:00:00,15.21,14.65,14.75
TMP-ENT010-00228,ENT010,2024-01-10 11:00:00,15.56,16.41,15.35
TMP-ENT010-00229,ENT010,2024-01-10 12:00:00,15.35,15.13,14.76
TMP-ENT010-00230,ENT010,2024-01-10 13:00:00,14.36,13.92,14.45
TMP-ENT010-00231,ENT010,2024-01-10 14:00:00,13.88,14.13,14.14
TMP-ENT010-00232,ENT010,2024-01-10 15:00:00,12.94,12.54,12.76
TMP-ENT010-00233,ENT010,2024-01-10 16:00:00,11.23,11.88,11.66
TMP-ENT010-00234,ENT010,2024-01-10 17:00:00,10.38,9.97,10.84
TMP-ENT010-00235,ENT010,2024-01-10 18:00:00,7.02,7.61,7.47
TMP-ENT010-00236,ENT010,2024-01-10 19:00:00,7.41,8.04,7.78
TMP-ENT010-00237,ENT010,2024-01-10 20:00:00,7.3,7.48,7.39
TMP-ENT010-00238,ENT010,2024-01-10 21:00:00,7.48,7.02,7.73
TMP-ENT010-00239,ENT010,2024-01-10 22:00:00,7.32,7.33,6.49
TMP-ENT010-00240,ENT010,2024-01-10 23:00:00,7.33,7.27,7.11
TMP-ENT010-00241,ENT010,2024-01-11 00:00:00,7.49,6.98,7.57
TMP-ENT010-00242,ENT010,2024-01-11 01:00:00,6.97,6.83,6.56
TMP-ENT010-00243,ENT010,2024-01-11 02:00:00,6.78,6.19,6.86
TMP-ENT010-00244,ENT010,2024-01-11 03:00:00,7.92,7.4,7.86
TMP-ENT010-00245,ENT010,2024-01-11 04:00:00,8.3,7.69,7.81
TMP-ENT010-00246,ENT010,2024-01-11 05:00:00,10.13,9.49,9.99
TMP-ENT010-00247,ENT010,2024-01-11 06:00:00,11.2,11.66,11.52
TMP-ENT010-00248,ENT010,2024-01-11 07:00:00,13.12,13.01,12.68
TMP-ENT010-00249,ENT010,2024-01-11 08:00:00,13.57,14.22,14.26
TMP-ENT010-00250,ENT010,2024-01-11 09:00:00,15.82,15.75,14.88
TMP-ENT010-00251,ENT010,2024-01-11 10:00:00,15.22,14.47,15.22
TMP-ENT010-00252,ENT010,2024-01-11 11:00:00,15.2,15.27,14.54
TMP-ENT010-00253,ENT010,2024-01-11 12:00:00,15.78,14.87,15.07
TMP-ENT010-00254,ENT010,2024-01-11 13:00:00,14.43,14.55,14.2
TMP-ENT010-00255,ENT010,2024-01-11 14:00:00,13.16,13.03,13.17
TMP-ENT010-00256,ENT010,2024-01-11 15:00:00,12.69,12.45,12.48
TMP-ENT010-00257,ENT010,2024-01-11 16:00:00,12.08,11.1,11.4
TMP-ENT010-00258,ENT010,2024-01-11 17:00:00,11.11,10.94,11.58
TMP-ENT010-00259,ENT010,2024-01-11 18:00:00,7.15,6.91,7.27
TMP-ENT010-00260,ENT010,2024-01-11 19:00:00,7.27,7.79,6.95
TMP-ENT010-00261,ENT010,2024-01-11 20:00:00,7.51,7.11,7.92
TMP-ENT010-00262,ENT010,2024-01-11 21:00:00,7.14,6.97,7.64
TMP-ENT010-00263,ENT010,2024-01-11 22:00:00,7.58,7.34,7.48
TMP-ENT010-00264,ENT010,2024-01-11 23:00:00,8.0,7.26,7.16
TMP-ENT010-00265,ENT010,2024-01-12 00:00:00,7.13,7.88,8.09
TMP-ENT010-00266,ENT010,2024-01-12 01:00:00,7.85,7.62,7.43
TMP-ENT010-00267,ENT010,2024-01-12 02:00:00,6.35,6.57,6.63
TMP-ENT010-00268,ENT010,2024-01-12 03:00:00,7.57,7.14,7.03
TMP-ENT010-00269,ENT010,2024-01-12 04:00:00,7.09,7.16,7.09
TMP-ENT010-00270,ENT010,2024-01-12 05:00:00,9.94,10.08,10.62
TMP-ENT010-00271,ENT010,2024-01-12 06:00:00,11.72,11.99,11.5
TMP-ENT010-00272,ENT010,2024-01-12 07:00:00,13.4,13.42,13.7
TMP-ENT010-00273,ENT010,2024-01-12 08:00:00,12.53,12.63,13.96
TMP-ENT010-00274,ENT010,2024-01-12 09:00:00,15.65,15.55,15.58
TMP-ENT010-00275,ENT010,2024-01-12 10:00:00,14.72,15.21,15.02
TMP-ENT010-00276,ENT010,2024-01-12 11:00:00,16.43,16.24,15.58
TMP-ENT010-00277,ENT010,2024-01-12 12:00:00,14.67,14.83,15.34
TMP-ENT010-00278,ENT010,2024-01-12 13:00:00,14.64,14.32,14.17
TMP-ENT010-00279,ENT010,2024-01-12 14:00:00,13.98,13.61,13.76
TMP-ENT010-00280,ENT010,2024-01-12 15:00:00,13.01,13.43,13.21
TMP-ENT010-00281,ENT010,2024-01-12 16:00:00,11.62,11.75,11.64
TMP-ENT010-00282,ENT010,2024-01-12 17:00:00,10.57,9.87,10.28
TMP-ENT010-00283,ENT010,2024-01-12 18:00:00,7.52,7.94,8.04
TMP-ENT010-00284,ENT010,2024-01-12 19:00:00,7.13,7.3,7.76
TMP-ENT010-00285,ENT010,2024-01-12 20:00:00,6.29,6.69,6.36
TMP-ENT010-00286,ENT010,2024-01-12 21:00:00,7.75,6.87,7.3
TMP-ENT010-00287,ENT010,2024-01-12 22:00:00,7.21,7.09,7.0
TMP-ENT010-00288,ENT010,2024-01-12 23:00:00,7.19,7.52,7.35
TMP-ENT010-00289,ENT010,2024-01-13 00:00:00,7.86,7.79,7.9
TMP-ENT010-00290,ENT010,2024-01-13 01:00:00,7.97,7.69,7.85
TMP-ENT010-00291,ENT010,2024-01-13 02:00:00,7.67,7.4,7.43
TMP-ENT010-00292,ENT010,2024-01-13 03:00:00,7.61,7.96,7.54
TMP-ENT010-00293,ENT010,2024-01-13 04:00:00,7.93,7.39,7.54
TMP-ENT010-00294,ENT010,2024-01-13 05:00:00,11.04,10.93,10.73
TMP-ENT010-00295,ENT010,2024-01-13 06:00:00,11.94,11.27,11.52
TMP-ENT010-00296,ENT010,2024-01-13 07:00:00,12.72,12.58,12.58
TMP-ENT010-00297,ENT010,2024-01-13 08:00:00,12.8,13.12,13.71
TMP-ENT010-00298,ENT010,2024-01-13 09:00:00,15.47,15.32,15.03
TMP-ENT010-00299,ENT010,2024-01-13 10:00:00,15.54,16.0,15.68
TMP-ENT010-00300,ENT010,2024-01-13 11:00:00,15.49,15.06,14.96
TMP-ENT010-00301,ENT010,2024-01-13 12:00:00,15.19,15.5,14.88
TMP-ENT010-00302,ENT010,2024-01-13 13:00:00,15.01,15.05,14.83
TMP-ENT010-00303,ENT010,2024-01-13 14:00:00,13.84,13.86,13.73
TMP-ENT010-00304,ENT010,2024-01-13 15:00:00,12.59,13.0,12.53
TMP-ENT010-00305,ENT010,2024-01-13 16:00:00,10.86,11.38,10.91
TMP-ENT010-00306,ENT010,2024-01-13 17:00:00,10.09,10.69,10.5
TMP-ENT010-00307,ENT010,2024-01-13 18:00:00,8.27,7.65,8.16
TMP-ENT010-00308,ENT010,2024-01-13 19:00:00,7.65,7.75,7.49
TMP-ENT010-00309,ENT010,2024-01-13 20:00:00,6.98,6.39,7.21
TMP-ENT010-00310,ENT010,2024-01-13 21:00:00,7.13,7.68,7.31
TMP-ENT010-00311,ENT010,2024-01-13 22:00:00,7.6,7.65,7.7
TMP-ENT010-00312,ENT010,2024-01-13 23:00:00,7.41,7.37,7.88
TMP-ENT010-00313,ENT010,2024-01-14 00:00:00,7.31,6.73,7.03
TMP-ENT010-00314,ENT010,2024-01-14 01:00:00,7.03,6.49,6.92
TMP-ENT010-00315,ENT010,2024-01-14 02:00:00,7.7,7.87,8.02
TMP-ENT010-00316,ENT010,2024-01-14 03:00:00,6.95,6.68,6.27
TMP-ENT010-00317,ENT010,2024-01-14 04:00:00,7.27,7.02,7.45
TMP-ENT010-00318,ENT010,2024-01-14 05:00:00,10.67,10.45,10.8
TMP-ENT010-00319,ENT010,2024-01-14 06:00:00,11.07,11.47,11.25
TMP-ENT010-00320,ENT010,2024-01-14 07:00:00,12.83,13.91,13.62
TMP-ENT010-00321,ENT010,2024-01-14 08:00:00,15.34,15.13,15.34
TMP-ENT010-00322,ENT010,2024-01-14 09:00:00,15.07,15.06,15.09
TMP-ENT010-00323,ENT010,2024-01-14 10:00:00,15.59,15.41,14.94
TMP-ENT010-00324,ENT010,2024-01-14 11:00:00,15.4,15.51,15.19
TMP-ENT010-00325,ENT010,2024-01-14 12:00:00,15.47,15.47,15.29
TMP-ENT010-00326,ENT010,2024-01-14 13:00:00,13.79,14.09,14.13
TMP-ENT010-00327,ENT010,2024-01-14 14:00:00,13.71,14.46,13.9
TMP-ENT010-00328,ENT010,2024-01-14 15:00:00,12.5,12.22,12.3
TMP-ENT010-00329,ENT010,2024-01-14 16:00:00,11.49,11.79,11.83
TMP-ENT010-00330,ENT010,2024-01-14 17:00:00,10.53,10.37,9.73
TMP-ENT010-00331,ENT010,2024-01-14 18:00:00,8.08,8.31,8.46
TMP-ENT010-00332,ENT010,2024-01-14 19:00:00,7.36,7.87,7.67
