id,id_entrepot,id_proprietaire,datetime,capteur1,capteur2,capteur3
HUM-ENT016-00053,ENT016,OWN016,2024-01-03 04:00:00,86.04,85.11,84.42
HUM-ENT016-00054,ENT016,OWN016,2024-01-03 05:00:00,85.33,83.42,83.37
HUM-ENT016-00055,ENT016,OWN016,2024-01-03 06:00:00,80.12,80.75,80.05
HUM-ENT016-00056,ENT016,OWN016,2024-01-03 07:00:00,78.23,79.08,78.96
HUM-ENT016-00057,ENT016,OWN016,2024-01-03 08:00:00,76.39,75.42,76.0
HUM-ENT016-00058,ENT016,OWN016,2024-01-03 09:00:00,73.98,73.89,74.11
HUM-ENT016-00059,ENT016,OWN016,2024-01-03 10:00:00,73.66,74.86,75.07
HUM-ENT016-00060,ENT016,OWN016,2024-01-03 11:00:00,71.86,71.83,72.92
HUM-ENT016-00061,ENT016,OWN016,2024-01-03 12:00:00,69.43,70.06,68.97
HUM-ENT016-00062,ENT016,OWN016,2024-01-03 13:00:00,69.8,68.99,68.87
HUM-ENT016-00063,ENT016,OWN016,2024-01-03 14:00:00,68.28,67.62,67.84
HUM-ENT016-00064,ENT016,OWN016,2024-01-03 15:00:00,67.76,68.46,68.77
HUM-ENT016-00065,ENT016,OWN016,2024-01-03 16:00:00,69.53,68.92,69.72
HUM-ENT016-00066,ENT016,OWN016,2024-01-03 17:00:00,70.34,70.75,71.22
HUM-ENT016-00067,ENT016,OWN016,2024-01-03 18:00:00,83.11,83.32,82.63
HUM-ENT016-00068,ENT016,OWN016,2024-01-03 19:00:00,83.42,82.44,82.97
HUM-ENT016-00069,ENT016,OWN016,2024-01-03 20:00:00,82.69,83.56,84.01
HUM-ENT016-00070,ENT016,OWN016,2024-01-03 21:00:00,83.55,85.19,84.24
HUM-ENT016-00071,ENT016,OWN016,2024-01-03 22:00:00,83.11,83.55,83.28
HUM-ENT016-00072,ENT016,OWN016,2024-01-03 23:00:00,85.51,86.39,86.18
HUM-ENT016-00073,ENT016,OWN016,2024-01-04 00:00:00,85.12,84.75,85.02
HUM-ENT016-00074,ENT016,OWN016,2024-01-04 01:00:00,83.78,83.3,83.76
HUM-ENT016-00075,ENT016,OWN016,2024-01-04 02:00:00,84.25,83.79,84.43
HUM-ENT016-00076,ENT016,OWN016,2024-01-04 03:00:00,86.07,85.52,84.89
HUM-ENT016-00077,ENT016,OWN016,2024-01-04 04:00:00,85.93,85.31,85.68
HUM-ENT016-00078,ENT016,OWN016,2024-01-04 05:00:00,82.78,83.49,82.36
HUM-ENT016-00079,ENT016,OWN016,2024-01-04 06:00:00,81.35,82.5,81.86
HUM-ENT016-00080,ENT016,OWN016,2024-01-04 07:00:00,79.59,78.48,77.94
HUM-ENT016-00081,ENT016,OWN016,2024-01-04 08:00:00,76.8,77.12,77.43
HUM-ENT016-00082,ENT016,OWN016,2024-01-04 09:00:00,74.37,73.34,74.41
HUM-ENT016-00083,ENT016,OWN016,2024-01-04 10:00:00,74.53,74.78,74.01
HUM-ENT016-00084,ENT016,OWN016,2024-01-04 11:00:00,72.23,71.92,72.73
HUM-ENT016-00085,ENT016,OWN016,2024-01-04 12:00:00,70.78,70.22,69.88
HUM-ENT016-00086,ENT016,OWN016,2024-01-04 13:00:00,67.54,67.73,67.77
HUM-ENT016-00087,ENT016,OWN016,2024-01-04 14:00:00,67.39,66.46,67.21
HUM-ENT016-00088,ENT016,OWN016,2024-01-04 15:00:00,68.79,68.59,68.33
HUM-ENT016-00089,ENT016,OWN016,2024-01-04 16:00:00,69.29,68.54,69.51
HUM-ENT016-00090,ENT016,OWN016,2024-01-04 17:00:00,70.67,71.72,72.06
HUM-ENT016-00091,ENT016,OWN016,2024-01-04 18:00:00,83.67,83.39,82.58
HUM-ENT016-00092,ENT016,OWN016,2024-01-04 19:00:00,83.62,84.13,85.28
HUM-ENT016-00093,ENT016,OWN016,2024-01-04 20:00:00,84.63,84.03,84.2
HUM-ENT016-00094,ENT016,OWN016,2024-01-04 21:00:00,83.68,84.49,84.22
HUM-ENT016-00095,ENT016,OWN016,2024-01-04 22:00:00,86.73,85.92,85.15
HUM-ENT016-00096,ENT016,OWN016,2024-01-04 23:00:00,83.48,83.07,83.54
HUM-ENT016-00097,ENT016,OWN016,2024-01-05 00:00:00,84.72,85.0,84.76
HUM-ENT016-00098,ENT016,OWN016,2024-01-05 01:00:00,84.27,84.18,83.97
HUM-ENT016-00099,ENT016,OWN016,2024-01-05 02:00:00,85.28,84.82,84.12
HUM-ENT016-00100,ENT016,OWN016,2024-01-05 03:00:00,83.95,85.04,84.29
HUM-ENT016-00101,ENT016,OWN016,2024-01-05 04:00:00,85.85,85.66,86.1
HUM-ENT016-00102,ENT016,OWN016,2024-01-05 05:00:00,82.02,82.59,82.32
HUM-ENT016-00103,ENT016,OWN016,2024-01-05 06:00:00,82.0,81.94,82.57
HUM-ENT016-00104,ENT016,OWN016,2024-01-05 07:00:00,79.37,78.07,77.96
HUM-ENT016-00105,ENT016,OWN016,2024-01-05 08:00:00,76.31,77.25,76.29
HUM-ENT016-00106,ENT016,OWN016,2024-01-05 09:00:00,74.21,74.25,74.74
HUM-ENT016-00107,ENT016,OWN016,2024-01-05 10:00:00,72.65,70.67,72.73
HUM-ENT016-00108,ENT016,OWN016,2024-01-05 11:00:00,73.1,71.77,71.68
HUM-ENT016-00109,ENT016,OWN016,2024-01-05 12:00:00,71.23,70.26,70.4
HUM-ENT016-00110,ENT016,OWN016,2024-01-05 13:00:00,68.38,68.78,69.59
HUM-ENT016-00111,ENT016,OWN016,2024-01-05 14:00:00,68.1,69.04,67.82
HUM-ENT016-00112,ENT016,OWN016,2024-01-05 15:00:00,68.29,67.41,68.33
HUM-ENT016-00113,ENT016,OWN016,2024-01-05 16:00:00,69.23,69.38,69.13
HUM-ENT016-00114,ENT016,OWN016,2024-01-05 17:00:00,70.83,70.14,70.99
HUM-ENT016-00115,ENT016,OWN016,2024-01-05 18:00:00,84.15,84.74,84.34
HUM-ENT016-00116,ENT016,OWN016,2024-01-05 19:00:00,84.74,84.46,83.64
HUM-ENT016-00117,ENT016,OWN016,2024-01-05 20:00:00,82.9,84.15,82.6
HUM-ENT016-00118,ENT016,OWN016,2024-01-05 21:00:00,82.93,83.47,84.47
HUM-ENT016-00119,ENT016,OWN016,2024-01-05 22:00:00,84.35,83.7,83.44
HUM-ENT016-00120,ENT016,OWN016,2024-01-05 23:00:00,82.62,81.71,82.35
HUM-ENT016-00121,ENT016,OWN016,2024-01-06 00:00:00,81.58,82.52,82.04
HUM-ENT016-00122,ENT016,OWN016,2024-01-06 01:00:00,84.23,84.1,84.08
HUM-ENT016-00123,ENT016,OWN016,2024-01-06 02:00:00,83.23,83.24,83.14
HUM-ENT016-00124,ENT016,OWN016,2024-01-06 03:00:00,84.09,84.38,82.92
HUM-ENT016-00125,ENT016,OWN016,2024-01-06 04:00:00,85.21,85.19,84.48
HUM-ENT016-00126,ENT016,OWN016,2024-01-06 05:00:00,82.95,82.11,81.9
HUM-ENT016-00127,ENT016,OWN016,2024-01-06 06:00:00,80.58,80.91,80.63
HUM-ENT016-00128,ENT016,OWN016,2024-01-06 07:00:00,78.14,78.82,78.87
HUM-ENT016-00129,ENT016,OWN016,2024-01-06 08:00:00,76.82,76.53,75.73
HUM-ENT016-00130,ENT016,OWN016,2024-01-06 09:00:00,73.85,73.84,74.73
HUM-ENT016-00131,ENT016,OWN016,2024-01-06 10:00:00,72.41,73.99,73.24
HUM-ENT016-00132,ENT016,OWN016,2024-01-06 11:00:00,70.12,70.91,70.24
HUM-ENT016-00133,ENT016,OWN016,2024-01-06 12:00:00,69.72,69.56,69.71
HUM-ENT016-00134,ENT016,OWN016,2024-01-06 13:00:00,67.13,68.87,67.33
HUM-ENT016-00135,ENT016,OWN016,2024-01-06 14:00:00,68.49,67.38,68.54
HUM-ENT016-00136,ENT016,OWN016,2024-01-06 15:00:00,66.99,67.2,66.78
HUM-ENT016-00137,ENT016,OWN016,2024-01-06 16:00:00,69.5,69.08,70.31
HUM-ENT016-00138,ENT016,OWN016,2024-01-06 17:00:00,70.15,70.0,70.51
HUM-ENT016-00139,ENT016,OWN016,2024-01-06 18:00:00,84.73,84.81,84.9
HUM-ENT016-00140,ENT016,OWN016,2024-01-06 19:00:00,83.25,83.45,83.57
HUM-ENT016-00141,ENT016,OWN016,2024-01-06 20:00:00,84.14,85.75,85.92
HUM-ENT016-00142,ENT016,OWN016,2024-01-06 21:00:00,83.8,84.13,84.75
HUM-ENT016-00143,ENT016,OWN016,2024-01-06 22:00:00,84.5,84.19,83.92
HUM-ENT016-00144,ENT016,OWN016,2024-01-06 23:00:00,84.09,83.27,83.73
HUM-ENT016-00145,ENT016,OWN016,2024-01-07 00:00:00,83.32,83.06,83.42
HUM-ENT016-00146,ENT016,OWN016,2024-01-07 01:00:00,84.43,84.21,83.5
HUM-ENT016-00147,ENT016,OWN016,2024-01-07 02:00:00,85.42,85.15,84.54
HUM-ENT016-00148,ENT016,OWN016,2024-01-07 03:00:00,84.4,83.5,83.73
HUM-ENT016-00149,ENT016,OWN016,2024-01-07 04:00:00,83.78,83.55,84.0
HUM-ENT016-00150,ENT016,OWN016,2024-01-07 05:00:00,81.97,83.32,82.29
HUM-ENT016-00151,ENT016,OWN016,2024-01-07 06:00:00,81.6,82.42,81.97
HUM-ENT016-00152,ENT016,OWN016,2024-01-07 07:00:00,78.59,78.01,77.45
HUM-ENT016-00153,ENT016,OWN016,2024-01-07 08:00:00,76.44,75.76,76.3
HUM-ENT016-00154,ENT016,OWN016,2024-01-07 09:00:00,73.99,72.56,74.15
HUM-ENT016-00155,ENT016,OWN016,2024-01-07 10:00:00,72.03,71.93,71.82
HUM-ENT016-00156,ENT016,OWN016,2024-01-07 11:00:00,69.93,68.75,70.1
HUM-ENT016-00157,ENT016,OWN016,2024-01-07 12:00:00,70.26,70.16,69.3
HUM-ENT016-00158,ENT016,OWN016,2024-01-07 13:00:00,67.15,66.4,66.95
HUM-ENT016-00159,ENT016,OWN016,2024-01-07 14:00:00,69.9,68.89,69.21
HUM-ENT016-00160,ENT016,OWN016,2024-01-07 15:00:00,68.3,68.18,69.14
HUM-ENT016-00161,ENT016,OWN016,2024-01-07 16:00:00,70.08,69.09,70.05
HUM-ENT016-00162,ENT016,OWN016,2024-01-07 17:00:00,69.83,69.53,69.93
HUM-ENT016-00163,ENT016,OWN016,2024-01-07 18:00:00,84.15,84.86,84.01
HUM-ENT016-00164,ENT016,OWN016,2024-01-07 19:00:00,84.65,84.24,84.55
HUM-ENT016-00165,ENT016,OWN016,2024-01-07 20:00:00,83.5,84.73,84.36
HUM-ENT016-00166,ENT016,OWN016,2024-01-07 21:00:00,84.03,83.2,82.09
HUM-ENT016-00167,ENT016,OWN016,2024-01-07 22:00:00,84.68,84.23,84.79
HUM-ENT016-00168,ENT016,OWN016,2024-01-07 23:00:00,82.79,83.75,83.25
HUM-ENT016-00169,ENT016,OWN016,2024-01-08 00:00:00,83.5,82.52,82.71
HUM-ENT016-00170,ENT016,OWN016,2024-01-08 01:00:00,84.45,85.1,85.19
HUM-ENT016-00171,ENT016,OWN016,2024-01-08 02:00:00,85.37,86.29,85.25
HUM-ENT016-00172,ENT016,OWN016,2024-01-08 03:00:00,85.22,84.76,84.7
HUM-ENT016-00173,ENT016,OWN016,2024-01-08 04:00:00,85.24,84.69,84.57
HUM-ENT016-00174,ENT016,OWN016,2024-01-08 05:00:00,81.89,81.87,83.02
HUM-ENT016-00175,ENT016,OWN016,2024-01-08 06:00:00,79.71,80.68,79.6
HUM-ENT016-00176,ENT016,OWN016,2024-01-08 07:00:00,78.4,78.34,78.69
HUM-ENT016-00177,ENT016,OWN016,2024-01-08 08:00:00,76.78,77.47,77.0
HUM-ENT016-00178,ENT016,OWN016,2024-01-08 09:00:00,74.03,73.61,73.42
HUM-ENT016-00179,ENT016,OWN016,2024-01-08 10:00:00,72.5,73.5,72.87
HUM-ENT016-00180,ENT016,OWN016,2024-01-08 11:00:00,70.78,70.83,70.02
HUM-ENT016-00181,ENT016,OWN016,2024-01-08 12:00:00,69.89,70.0,70.02
HUM-ENT016-00182,ENT016,OWN016,2024-01-08 13:00:00,68.22,68.06,68.84
HUM-ENT016-00183,ENT016,OWN016,2024-01-08 14:00:00,67.56,66.35,67.13
HUM-ENT016-00184,ENT016,OWN016,2024-01-08 15:00:00,67.65,67.75,67.31
HUM-ENT016-00185,ENT016,OWN016,2024-01-08 16:00:00,70.17,69.21,69.44
HUM-ENT016-00186,ENT016,OWN016,2024-01-08 17:00:00,69.18,70.11,70.77
HUM-ENT016-00187,ENT016,OWN016,2024-01-08 18:00:00,84.11,84.57,84.82
HUM-ENT016-00188,ENT016,OWN016,2024-01-08 19:00:00,82.44,83.75,82.7
HUM-ENT016-00189,ENT016,OWN016,2024-01-08 20:00:00,83.67,82.64,82.43
HUM-ENT016-00190,ENT016,OWN016,2024-01-08 21:00:00,82.12,82.81,83.01
HUM-ENT016-00191,ENT016,OWN016,2024-01-08 22:00:00,83.46,83.37,83.98
HUM-ENT016-00192,ENT016,OWN016,2024-01-08 23:00:00,83.41,84.31,83.04
HUM-ENT016-00193,ENT016,OWN016,2024-01-09 00:00:00,83.79,83.99,83.97
HUM-ENT016-00194,ENT016,OWN016,2024-01-09 01:00:00,83.49,83.27,83.33
HUM-ENT016-00195,ENT016,OWN016,2024-01-09 02:00:00,83.47,83.64,83.49
HUM-ENT016-00196,ENT016,OWN016,2024-01-09 03:00:00,84.29,84.52,83.54
HUM-ENT016-00197,ENT016,OWN016,2024-01-09 04:00:00,83.43,82.33,82.59
HUM-ENT016-00198,ENT016,OWN016,2024-01-09 05:00:00,81.1,81.41,82.19
HUM-ENT016-00199,ENT016,OWN016,2024-01-09 06:00:00,80.83,81.7,81.26
HUM-ENT016-00200,ENT016,OWN016,2024-01-09 07:00:00,78.59,77.9,78.59
HUM-ENT016-00201,ENT016,OWN016,2024-01-09 08:00:00,75.36,75.02,75.64
HUM-ENT016-00202,ENT016,OWN016,2024-01-09 09:00:00,72.59,72.55,72.89
HUM-ENT016-00203,ENT016,OWN016,2024-01-09 10:00:00,70.34,69.92,70.81
HUM-ENT016-00204,ENT016,OWN016,2024-01-09 11:00:00,69.44,70.86,70.07
HUM-ENT016-00205,ENT016,OWN016,2024-01-09 12:00:00,69.25,68.59,69.15
HUM-ENT016-00206,ENT016,OWN016,2024-01-09 13:00:00,67.44,67.61,68.34
HUM-ENT016-00207,ENT016,OWN016,2024-01-09 14:00:00,66.71,67.02,66.03
HUM-ENT016-00208,ENT016,OWN016,2024-01-09 15:00:00,68.12,67.91,66.47
HUM-ENT016-00209,ENT016,OWN016,2024-01-09 16:00:00,70.02,69.14,69.56
HUM-ENT016-00210,ENT016,OWN016,2024-01-09 17:00:00,69.83,68.87,69.28
HUM-ENT016-00211,ENT016,OWN016,2024-01-09 18:00:00,83.69,83.51,82.79
HUM-ENT016-00212,ENT016,OWN016,2024-01-09 19:00:00,82.27,83.09,82.32
HUM-ENT016-00213,ENT016,OWN016,2024-01-09 20:00:00,83.0,83.97,83.5
HUM-ENT016-00214,ENT016,OWN016,2024-01-09 21:00:00,84.78,83.62,84.72
HUM-ENT016-00215,ENT016,OWN016,2024-01-09 22:00:00,84.93,84.13,85.79
HUM-ENT016-00216,ENT016,OWN016,2024-01-09 23:00:00,84.7,83.75,84.1
HUM-ENT016-00217,ENT016,OWN016,2024-01-10 00:00:00,81.64,82.92,82.03
HUM-ENT016-00218,ENT016,OWN016,2024-01-10 01:00:00,83.66,84.18,84.81
HUM-ENT016-00219,ENT016,OWN016,2024-01-10 02:00:00,82.43,82.35,83.18
HUM-ENT016-00220,ENT016,OWN016,2024-01-10 03:00:00,83.34,82.73,83.9
HUM-ENT016-00221,ENT016,OWN016,2024-01-10 04:00:00,84.48,82.86,83.64
HUM-ENT016-00222,ENT016,OWN016,2024-01-10 05:00:00,80.8,80.12,80.81
HUM-ENT016-00223,ENT016,OWN016,2024-01-10 06:00:00,81.53,80.71,80.68
HUM-ENT016-00224,ENT016,OWN016,2024-01-10 07:00:00,78.62,78.07,78.56
HUM-ENT016-00225,ENT016,OWN016,2024-01-10 08:00:00,76.99,76.48,75.66
HUM-ENT016-00226,ENT016,OWN016,2024-01-10 09:00:00,74.21,74.15,74.74
HUM-ENT016-00227,ENT016,OWN016,2024-01-10 10:00:00,71.83,72.41,72.55
HUM-ENT016-00228,ENT016,OWN016,2024-01-10 11:00:00,70.06,70.37,70.64
HUM-ENT016-00229,ENT016,OWN016,2024-01-10 12:00:00,68.66,69.32,68.25
HUM-ENT016-00230,ENT016,OWN016,2024-01-10 13:00:00,66.64,67.72,66.97
HUM-ENT016-00231,ENT016,OWN016,2024-01-10 14:00:00,66.35,65.68,66.0
HUM-ENT016-00232,ENT016,OWN016,2024-01-10 15:00:00,67.39,67.49,67.6
HUM-ENT016-00233,ENT016,OWN016,2024-01-10 16:00:00,70.13,70.1,69.95
HUM-ENT016-00234,ENT016,OWN016,2024-01-10 17:00:00,70.49,70.34,69.74
HUM-ENT016-00235,ENT016,OWN016,2024-01-10 18:00:00,83.0,82.89,83.44
HUM-ENT016-00236,ENT016,OWN016,2024-01-10 19:00:00,85.1,85.33,85.26
HUM-ENT016-00237,ENT016,OWN016,2024-01-10 20:00:00,83.12,83.12,83.87
HUM-ENT016-00238,ENT016,OWN016,2024-01-10 21:00:00,84.47,84.6,83.62
HUM-ENT016-00239,ENT016,OWN016,2024-01-10 22:00:00,82.99,83.8,82.68
HUM-ENT016-00240,ENT016,OWN016,2024-01-10 23:00:00,83.65,84.21,83.39
HUM-ENT016-00241,ENT016,OWN016,2024-01-11 00:00:00,82.7,83.39,82.36
HUM-ENT016-00242,ENT016,OWN016,2024-01-11 01:00:00,83.06,83.43,83.1
HUM-ENT016-00243,ENT016,OWN016,2024-01-11 02:00:00,83.87,82.93,83.58
HUM-ENT016-00244,ENT016,OWN016,2024-01-11 03:00:00,83.94,84.42,84.28
HUM-ENT016-00245,ENT016,OWN016,2024-01-11 04:00:00,82.99,82.56,82.47
HUM-ENT016-00246,ENT016,OWN016,2024-01-11 05:00:00,83.12,83.03,83.21
HUM-ENT016-00247,ENT016,OWN016,2024-01-11 06:00:00,80.74,80.19,80.87
HUM-ENT016-00248,ENT016,OWN016,2024-01-11 07:00:00,78.1,78.84,78.31
HUM-ENT016-00249,ENT016,OWN016,2024-01-11 08:00:00,76.28,75.25,75.31
HUM-ENT016-00250,ENT016,OWN016,2024-01-11 09:00:00,72.15,72.96,72.54
HUM-ENT016-00251,ENT016,OWN016,2024-01-11 10:00:00,72.05,71.44,70.67
HUM-ENT016-00252,ENT016,OWN016,2024-01-11 11:00:00,69.54,69.35,68.89
HUM-ENT016-00253,ENT016,OWN016,2024-01-11 12:00:00,69.21,68.48,68.84
HUM-ENT016-00254,ENT016,OWN016,2024-01-11 13:00:00,69.09,67.72,67.6
HUM-ENT016-00255,ENT016,OWN016,2024-01-11 14:00:00,67.55,66.91,66.77
HUM-ENT016-00256,ENT016,OWN016,2024-01-11 15:00:00,67.79,67.94,67.12
HUM-ENT016-00257,ENT016,OWN016,2024-01-11 16:00:00,68.2,67.95,68.35
HUM-ENT016-00258,ENT016,OWN016,2024-01-11 17:00:00,68.24,69.99,69.17
HUM-ENT016-00259,ENT016,OWN016,2024-01-11 18:00:00,82.78,83.99,84.16
HUM-ENT016-00260,ENT016,OWN016,2024-01-11 19:00:00,83.93,84.08,83.82
HUM-ENT016-00261,ENT016,OWN016,2024-01-11 20:00:00,83.89,84.25,83.45
HUM-ENT016-00262,ENT016,OWN016,2024-01-11 21:00:00,83.66,84.67,84.46
HUM-ENT016-00263,ENT016,OWN016,2024-01-11 22:00:00,84.51,85.07,83.65
HUM-ENT016-00264,ENT016,OWN016,2024-01-11 23:00:00,83.2,82.78,82.72
HUM-ENT016-00265,ENT016,OWN016,2024-01-12 00:00:00,82.84,82.1,82.46
HUM-ENT016-00266,ENT016,OWN016,2024-01-12 01:00:00,83.15,83.88,84.5
HUM-ENT016-00267,ENT016,OWN016,2024-01-12 02:00:00,82.48,82.74,82.57
HUM-ENT016-00268,ENT016,OWN016,2024-01-12 03:00:00,84.19,83.69,84.26
HUM-ENT016-00269,ENT016,OWN016,2024-01-12 04:00:00,83.24,83.76,83.6
HUM-ENT016-00270,ENT016,OWN016,2024-01-12 05:00:00,81.43,80.85,81.05
HUM-ENT016-00271,ENT016,OWN016,2024-01-12 06:00:00,79.42,79.0,79.35
HUM-ENT016-00272,ENT016,OWN016,2024-01-12 07:00:00,76.94,77.81,76.81
HUM-ENT016-00273,ENT016,OWN016,2024-01-12 08:00:00,76.44,76.36,77.06
HUM-ENT016-00274,ENT016,OWN016,2024-01-12 09:00:00,73.92,73.46,72.99
HUM-ENT016-00275,ENT016,OWN016,2024-01-12 10:00:00,71.38,71.78,71.39
HUM-ENT016-00276,ENT016,OWN016,2024-01-12 11:00:00,72.13,72.51,72.33
HUM-ENT016-00277,ENT016,OWN016,2024-01-12 12:00:00,68.86,69.57,69.83
HUM-ENT016-00278,ENT016,OWN016,2024-01-12 13:00:00,69.44,69.38,69.1
HUM-ENT016-00279,ENT016,OWN016,2024-01-12 14:00:00,66.6,66.47,66.37
HUM-ENT016-00280,ENT016,OWN016,2024-01-12 15:00:00,66.83,66.76,66.97
HUM-ENT016-00281,ENT016,OWN016,2024-01-12 16:00:00,68.28,68.96,68.87
HUM-ENT016-00282,ENT016,OWN016,2024-01-12 17:00:00,69.48,69.84,69.55
HUM-ENT016-00283,ENT016,OWN016,2024-01-12 18:00:00,82.5,82.43,82.62
HUM-ENT016-00284,ENT016,OWN016,2024-01-12 19:00:00,82.78,83.83,83.47
HUM-ENT016-00285,ENT016,OWN016,2024-01-12 20:00:00,84.0,84.2,85.25
HUM-ENT016-00286,ENT016,OWN016,2024-01-12 21:00:00,82.01,82.2,82.24
HUM-ENT016-00287,ENT016,OWN016,2024-01-12 22:00:00,83.07,83.87,83.6
HUM-ENT016-00288,ENT016,OWN016,2024-01-12 23:00:00,83.12,81.95,82.29
HUM-ENT016-00289,ENT016,OWN016,2024-01-13 00:00:00,83.37,82.9,82.96
HUM-ENT016-00290,ENT016,OWN016,2024-01-13 01:00:00,82.49,83.56,83.17
HUM-ENT016-00291,ENT016,OWN016,2024-01-13 02:00:00,81.92,81.49,82.38
HUM-ENT016-00292,ENT016,OWN016,2024-01-13 03:00:00,84.52,84.59,83.74
HUM-ENT016-00293,ENT016,OWN016,2024-01-13 04:00:00,81.77,82.22,81.53
HUM-ENT016-00294,ENT016,OWN016,2024-01-13 05:00:00,81.99,81.82,82.17
HUM-ENT016-00295,ENT016,OWN016,2024-01-13 06:00:00,79.37,79.5,78.53
HUM-ENT016-00296,ENT016,OWN016,2024-01-13 07:00:00,78.35,79.18,78.02
