id,id_entrepot,id_proprietaire,datetime,capteur1,capteur2,capteur3
HUM-ENT007-00068,ENT007,OWN007,2024-01-03 19:00:00,87.48,86.96,87.69
HUM-ENT007-00069,ENT007,OWN007,2024-01-03 20:00:00,85.98,87.06,85.11
HUM-ENT007-00070,ENT007,OWN007,2024-01-03 21:00:00,88.02,87.52,87.69
HUM-ENT007-00071,ENT007,OWN007,2024-01-03 22:00:00,88.24,87.57,87.99
HUM-ENT007-00072,ENT007,OWN007,2024-01-03 23:00:00,87.93,88.19,88.13
HUM-ENT007-00073,ENT007,OWN007,2024-01-04 00:00:00,87.99,87.35,87.28
HUM-ENT007-00074,ENT007,OWN007,2024-01-04 01:00:00,86.12,85.55,86.33
HUM-ENT007-00075,ENT007,OWN007,2024-01-04 02:00:00,86.06,84.96,85.19
HUM-ENT007-00076,ENT007,OWN007,2024-01-04 03:00:00,86.86,86.41,86.21
HUM-ENT007-00077,ENT007,OWN007,2024-01-04 04:00:00,87.03,86.94,86.98
HUM-ENT007-00078,ENT007,OWN007,2024-01-04 05:00:00,85.43,85.96,85.02
HUM-ENT007-00079,ENT007,OWN007,2024-01-04 06:00:00,83.1,82.92,83.67
HUM-ENT007-00080,ENT007,OWN007,2024-01-04 07:00:00,81.37,81.19,80.79
HUM-ENT007-00081,ENT007,OWN007,2024-01-04 08:00:00,78.68,78.28,78.79
HUM-ENT007-00082,ENT007,OWN007,2024-01-04 09:00:00,76.14,75.08,75.38
HUM-ENT007-00083,ENT007,OWN007,2024-01-04 10:00:00,75.28,75.42,75.91
HUM-ENT007-00084,ENT007,OWN007,2024-01-04 11:00:00,72.55,72.01,72.53
HUM-ENT007-00085,ENT007,OWN007,2024-01-04 12:00:00,71.37,70.82,70.75
HUM-ENT007-00086,ENT007,OWN007,2024-01-04 13:00:00,70.52,71.42,70.87
HUM-ENT007-00087,ENT007,OWN007,2024-01-04 14:00:00,69.95,69.97,71.17
HUM-ENT007-00088,ENT007,OWN007,2024-01-04 15:00:00,72.13,71.21,71.28
HUM-ENT007-00089,ENT007,OWN007,2024-01-04 16:00:00,71.12,71.06,70.28
HUM-ENT007-00090,ENT007,OWN007,2024-01-04 17:00:00,72.13,72.86,72.72
HUM-ENT007-00091,ENT007,OWN007,2024-01-04 18:00:00,85.69,86.29,85.93
HUM-ENT007-00092,ENT007,OWN007,2024-01-04 19:00:00,87.62,87.4,86.55
HUM-ENT007-00093,ENT007,OWN007,2024-01-04 20:00:00,87.02,87.12,87.57
HUM-ENT007-00094,ENT007,OWN007,2024-01-04 21:00:00,86.48,86.26,86.69
HUM-ENT007-00095,ENT007,OWN007,2024-01-04 22:00:00,89.18,88.24,87.65
HUM-ENT007-00096,ENT007,OWN007,2024-01-04 23:00:00,86.44,86.38,86.58
HUM-ENT007-00097,ENT007,OWN007,2024-01-05 00:00:00,87.89,87.41,87.58
HUM-ENT007-00098,ENT007,OWN007,2024-01-05 01:00:00,85.76,85.74,86.4
HUM-ENT007-00099,ENT007,OWN007,2024-01-05 02:00:00,86.73,85.78,86.6
HUM-ENT007-00100,ENT007,OWN007,2024-01-05 03:00:00,85.4,86.12,85.57
HUM-ENT007-00101,ENT007,OWN007,2024-01-05 04:00:00,86.81,86.75,86.58
HUM-ENT007-00102,ENT007,OWN007,2024-01-05 05:00:00,82.95,82.88,83.47
HUM-ENT007-00103,ENT007,OWN007,2024-01-05 06:00:00,83.53,83.31,83.92
HUM-ENT007-00104,ENT007,OWN007,2024-01-05 07:00:00,80.29,80.82,81.39
HUM-ENT007-00105,ENT007,OWN007,2024-01-05 08:00:00,79.35,79.6,79.33
HUM-ENT007-00106,ENT007,OWN007,2024-01-05 09:00:00,77.28,77.86,77.25
HUM-ENT007-00107,ENT007,OWN007,2024-01-05 10:00:00,74.62,75.44,74.37
HUM-ENT007-00108,ENT007,OWN007,2024-01-05 11:00:00,72.61,72.81,72.91
HUM-ENT007-00109,ENT007,OWN007,2024-01-05 12:00:00,71.52,70.0,70.38
HUM-ENT007-00110,ENT007,OWN007,2024-01-05 13:00:00,70.38,70.79,71.32
HUM-ENT007-00111,ENT007,OWN007,2024-01-05 14:00:00,70.24,70.77,69.85
HUM-ENT007-00112,ENT007,OWN007,2024-01-05 15:00:00,71.1,71.41,70.84
HUM-ENT007-00113,ENT007,OWN007,2024-01-05 16:00:00,71.8,72.8,72.27
HUM-ENT007-00114,ENT007,OWN007,2024-01-05 17:00:00,71.99,72.07,71.42
HUM-ENT007-00115,ENT007,OWN007,2024-01-05 18:00:00,86.02,85.06,85.43
HUM-ENT007-00116,ENT007,OWN007,2024-01-05 19:00:00,84.64,86.84,85.07
HUM-ENT007-00117,ENT007,OWN007,2024-01-05 20:00:00,85.16,84.9,85.02
HUM-ENT007-00118,ENT007,OWN007,2024-01-05 21:00:00,86.42,86.93,86.66
HUM-ENT007-00119,ENT007,OWN007,2024-01-05 22:00:00,86.53,86.5,86.41
HUM-ENT007-00120,ENT007,OWN007,2024-01-05 23:00:00,85.2,86.36,86.11
HUM-ENT007-00121,ENT007,OWN007,2024-01-06 00:00:00,86.21,86.29,86.73
HUM-ENT007-00122,ENT007,OWN007,2024-01-06 01:00:00,84.87,86.34,85.22
HUM-ENT007-00123,ENT007,OWN007,2024-01-06 02:00:00,86.15,85.6,87.05
HUM-ENT007-00124,ENT007,OWN007,2024-01-06 03:00:00,87.25,85.84,85.69
HUM-ENT007-00125,ENT007,OWN007,2024-01-06 04:00:00,86.61,86.42,87.29
HUM-ENT007-00126,ENT007,OWN007,2024-01-06 05:00:00,83.37,82.94,83.45
HUM-ENT007-00127,ENT007,OWN007,2024-01-06 06:00:00,83.01,82.78,83.28
HUM-ENT007-00128,ENT007,OWN007,2024-01-06 07:00:00,81.39,82.25,81.18
HUM-ENT007-00129,ENT007,OWN007,2024-01-06 08:00:00,77.7,78.06,77.16
HUM-ENT007-00130,ENT007,OWN007,2024-01-06 09:00:00,76.54,76.56,76.89
HUM-ENT007-00131,ENT007,OWN007,2024-01-06 10:00:00,74.32,74.18,74.34
HUM-ENT007-00132,ENT007,OWN007,2024-01-06 11:00:00,72.86,72.37,72.49
HUM-ENT007-00133,ENT007,OWN007,2024-01-06 12:00:00,72.67,71.9,71.93
HUM-ENT007-00134,ENT007,OWN007,2024-01-06 13:00:00,70.56,70.78,70.23
HUM-ENT007-00135,ENT007,OWN007,2024-01-06 14:00:00,70.5,68.45,69.54
HUM-ENT007-00136,ENT007,OWN007,2024-01-06 15:00:00,69.64,68.57,68.98
HUM-ENT007-00137,ENT007,OWN007,2024-01-06 16:00:00,69.89,69.86,69.9
HUM-ENT007-00138,ENT007,OWN007,2024-01-06 17:00:00,72.68,72.56,73.02
HUM-ENT007-00139,ENT007,OWN007,2024-01-06 18:00:00,87.17,88.02,87.06
HUM-ENT007-00140,ENT007,OWN007,2024-01-06 19:00:00,85.94,85.53,87.13
HUM-ENT007-00141,ENT007,OWN007,2024-01-06 20:00:00,85.94,85.41,86.51
HUM-ENT007-00142,ENT007,OWN007,2024-01-06 21:00:00,85.33,85.93,84.87
HUM-ENT007-00143,ENT007,OWN007,2024-01-06 22:00:00,86.03,85.26,86.18
HUM-ENT007-00144,ENT007,OWN007,2024-01-06 23:00:00,86.06,86.36,85.96
HUM-ENT007-00145,ENT007,OWN007,2024-01-07 00:00:00,86.44,85.69,86.49
HUM-ENT007-00146,ENT007,OWN007,2024-01-07 01:00:00,87.73,86.72,88.03
HUM-ENT007-00147,ENT007,OWN007,2024-01-07 02:00:00,85.37,86.78,86.17
HUM-ENT007-00148,ENT007,OWN007,2024-01-07 03:00:00,85.89,86.21,85.76
HUM-ENT007-00149,ENT007,OWN007,2024-01-07 04:00:00,86.67,86.71,85.74
HUM-ENT007-00150,ENT007,OWN007,2024-01-07 05:00:00,83.14,83.64,84.59
HUM-ENT007-00151,ENT007,OWN007,2024-01-07 06:00:00,82.71,83.01,83.31
HUM-ENT007-00152,ENT007,OWN007,2024-01-07 07:00:00,79.86,80.99,81.28
HUM-ENT007-00153,ENT007,OWN007,2024-01-07 08:00:00,80.0,78.91,78.98
HUM-ENT007-00154,ENT007,OWN007,2024-01-07 09:00:00,77.02,76.8,76.41
HUM-ENT007-00155,ENT007,OWN007,2024-01-07 10:00:00,73.17,73.05,73.13
HUM-ENT007-00156,ENT007,OWN007,2024-01-07 11:00:00,72.56,72.84,73.17
HUM-ENT007-00157,ENT007,OWN007,2024-01-07 12:00:00,72.98,73.15,71.22
HUM-ENT007-00158,ENT007,OWN007,2024-01-07 13:00:00,70.49,68.77,70.28
HUM-ENT007-00159,ENT007,OWN007,2024-01-07 14:00:00,70.8,70.03,69.52
HUM-ENT007-00160,ENT007,OWN007,2024-01-07 15:00:00,70.62,70.0,70.72
HUM-ENT007-00161,ENT007,OWN007,2024-01-07 16:00:00,70.49,70.45,71.07
HUM-ENT007-00162,ENT007,OWN007,2024-01-07 17:00:00,73.33,73.61,72.57
HUM-ENT007-00163,ENT007,OWN007,2024-01-07 18:00:00,85.49,85.96,85.05
HUM-ENT007-00164,ENT007,OWN007,2024-01-07 19:00:00,85.5,86.1,86.0
HUM-ENT007-00165,ENT007,OWN007,2024-01-07 20:00:00,85.35,84.72,86.13
HUM-ENT007-00166,ENT007,OWN007,2024-01-07 21:00:00,86.02,86.59,85.58
HUM-ENT007-00167,ENT007,OWN007,2024-01-07 22:00:00,85.8,84.9,84.19
HUM-ENT007-00168,ENT007,OWN007,2024-01-07 23:00:00,86.49,86.5,86.05
HUM-ENT007-00169,ENT007,OWN007,2024-01-08 00:00:00,86.95,86.44,86.92
HUM-ENT007-00170,ENT007,OWN007,2024-01-08 01:00:00,85.4,85.39,86.5
HUM-ENT007-00171,ENT007,OWN007,2024-01-08 02:00:00,84.54,83.7,84.88
HUM-ENT007-00172,ENT007,OWN007,2024-01-08 03:00:00,86.23,85.65,85.7
HUM-ENT007-00173,ENT007,OWN007,2024-01-08 04:00:00,86.25,85.3,84.67
HUM-ENT007-00174,ENT007,OWN007,2024-01-08 05:00:00,84.26,84.92,85.07
HUM-ENT007-00175,ENT007,OWN007,2024-01-08 06:00:00,81.69,80.53,81.97
HUM-ENT007-00176,ENT007,OWN007,2024-01-08 07:00:00,81.56,80.83,80.62
HUM-ENT007-00177,ENT007,OWN007,2024-01-08 08:00:00,78.44,77.81,78.94
HUM-ENT007-00178,ENT007,OWN007,2024-01-08 09:00:00,77.06,77.33,76.38
HUM-ENT007-00179,ENT007,OWN007,2024-01-08 10:00:00,73.24,74.16,74.53
HUM-ENT007-00180,ENT007,OWN007,2024-01-08 11:00:00,73.05,72.45,72.47
HUM-ENT007-00181,ENT007,OWN007,2024-01-08 12:00:00,71.23,71.55,71.45
HUM-ENT007-00182,ENT007,OWN007,2024-01-08 13:00:00,70.51,69.74,69.67
HUM-ENT007-00183,ENT007,OWN007,2024-01-08 14:00:00,69.77,69.11,71.07
HUM-ENT007-00184,ENT007,OWN007,2024-01-08 15:00:00,69.79,71.02,70.16
HUM-ENT007-00185,ENT007,OWN007,2024-01-08 16:00:00,69.87,70.76,70.42
HUM-ENT007-00186,ENT007,OWN007,2024-01-08 17:00:00,72.79,72.85,72.79
HUM-ENT007-00187,ENT007,OWN007,2024-01-08 18:00:00,85.11,85.17,85.4
HUM-ENT007-00188,ENT007,OWN007,2024-01-08 19:00:00,86.45,86.18,85.85
HUM-ENT007-00189,ENT007,OWN007,2024-01-08 20:00:00,84.99,85.48,84.8
HUM-ENT007-00190,ENT007,OWN007,2024-01-08 21:00:00,86.01,85.99,86.25
HUM-ENT007-00191,ENT007,OWN007,2024-01-08 22:00:00,86.21,87.54,85.9
HUM-ENT007-00192,ENT007,OWN007,2024-01-08 23:00:00,86.5,86.07,86.36
HUM-ENT007-00193,ENT007,OWN007,2024-01-09 00:00:00,86.96,85.96,86.95
HUM-ENT007-00194,ENT007,OWN007,2024-01-09 01:00:00,87.73,87.26,87.57
HUM-ENT007-00195,ENT007,OWN007,2024-01-09 02:00:00,85.57,84.5,85.51
HUM-ENT007-00196,ENT007,OWN007,2024-01-09 03:00:00,85.16,84.48,84.96
HUM-ENT007-00197,ENT007,OWN007,2024-01-09 04:00:00,86.78,87.06,85.64
HUM-ENT007-00198,ENT007,OWN007,2024-01-09 05:00:00,84.76,84.37,85.56
HUM-ENT007-00199,ENT007,OWN007,2024-01-09 06:00:00,81.85,82.41,83.18
HUM-ENT007-00200,ENT007,OWN007,2024-01-09 07:00:00,81.52,80.5,81.24
HUM-ENT007-00201,ENT007,OWN007,2024-01-09 08:00:00,78.81,79.45,79.02
HUM-ENT007-00202,ENT007,OWN007,2024-01-09 09:00:00,75.5,75.57,75.66
HUM-ENT007-00203,ENT007,OWN007,2024-01-09 10:00:00,72.71,72.28,73.27
HUM-ENT007-00204,ENT007,OWN007,2024-01-09 11:00:00,71.68,72.31,71.42
HUM-ENT007-00205,ENT007,OWN007,2024-01-09 12:00:00,71.24,70.53,71.87
HUM-ENT007-00206,ENT007,OWN007,2024-01-09 13:00:00,69.9,69.69,69.72
HUM-ENT007-00207,ENT007,OWN007,2024-01-09 14:00:00,70.44,69.54,70.47
HUM-ENT007-00208,ENT007,OWN007,2024-01-09 15:00:00,68.74,68.76,69.1
HUM-ENT007-00209,ENT007,OWN007,2024-01-09 16:00:00,70.36,70.51,70.89
HUM-ENT007-00210,ENT007,OWN007,2024-01-09 17:00:00,70.96,72.32,72.58
HUM-ENT007-00211,ENT007,OWN007,2024-01-09 18:00:00,85.12,84.64,84.29
HUM-ENT007-00212,ENT007,OWN007,2024-01-09 19:00:00,86.54,85.43,86.28
HUM-ENT007-00213,ENT007,OWN007,2024-01-09 20:00:00,87.13,86.64,86.7
HUM-ENT007-00214,ENT007,OWN007,2024-01-09 21:00:00,86.16,85.96,86.08
HUM-ENT007-00215,ENT007,OWN007,2024-01-09 22:00:00,85.78,85.42,86.05
HUM-ENT007-00216,ENT007,OWN007,2024-01-09 23:00:00,85.51,85.97,85.7
HUM-ENT007-00217,ENT007,OWN007,2024-01-10 00:00:00,87.23,86.08,86.03
HUM-ENT007-00218,ENT007,OWN007,2024-01-10 01:00:00,85.16,86.12,84.21
HUM-ENT007-00219,ENT007,OWN007,2024-01-10 02:00:00,83.65,84.44,84.27
HUM-ENT007-00220,ENT007,OWN007,2024-01-10 03:00:00,84.94,85.72,85.76
HUM-ENT007-00221,ENT007,OWN007,2024-01-10 04:00:00,85.92,86.2,86.09
HUM-ENT007-00222,ENT007,OWN007,2024-01-10 05:00:00,83.67,83.5,83.18
HUM-ENT007-00223,ENT007,OWN007,2024-01-10 06:00:00,81.52,81.83,82.05
HUM-ENT007-00224,ENT007,OWN007,2024-01-10 07:00:00,80.08,79.59,80.08
HUM-ENT007-00225,ENT007,OWN007,2024-01-10 08:00:00,77.57,77.8,76.76
HUM-ENT007-00226,ENT007,OWN007,2024-01-10 09:00:00,74.98,75.16,74.46
HUM-ENT007-00227,ENT007,OWN007,2024-01-10 10:00:00,73.73,73.61,73.74
HUM-ENT007-00228,ENT007,OWN007,2024-01-10 11:00:00,72.63,72.2,72.95
HUM-ENT007-00229,ENT007,OWN007,2024-01-10 12:00:00,70.79,70.91,71.09
HUM-ENT007-00230,ENT007,OWN007,2024-01-10 13:00:00,70.27,70.25,70.12
HUM-ENT007-00231,ENT007,OWN007,2024-01-10 14:00:00,68.8,69.87,69.25
HUM-ENT007-00232,ENT007,OWN007,2024-01-10 15:00:00,68.36,69.27,69.48
HUM-ENT007-00233,ENT007,OWN007,2024-01-10 16:00:00,69.27,70.07,70.3
HUM-ENT007-00234,ENT007,OWN007,2024-01-10 17:00:00,70.76,70.59,70.7
HUM-ENT007-00235,ENT007,OWN007,2024-01-10 18:00:00,85.73,83.86,83.92
HUM-ENT007-00236,ENT007,OWN007,2024-01-10 19:00:00,84.67,84.85,84.23
HUM-ENT007-00237,ENT007,OWN007,2024-01-10 20:00:00,84.65,86.17,86.09
HUM-ENT007-00238,ENT007,OWN007,2024-01-10 21:00:00,84.19,84.6,86.23
HUM-ENT007-00239,ENT007,OWN007,2024-01-10 22:00:00,86.09,85.66,84.85
HUM-ENT007-00240,ENT007,OWN007,2024-01-10 23:00:00,84.07,84.31,84.29
HUM-ENT007-00241,ENT007,OWN007,2024-01-11 00:00:00,87.38,86.23,86.25
HUM-ENT007-00242,ENT007,OWN007,2024-01-11 01:00:00,84.83,83.99,84.39
HUM-ENT007-00243,ENT007,OWN007,2024-01-11 02:00:00,87.25,87.39,87.49
HUM-ENT007-00244,ENT007,OWN007,2024-01-11 03:00:00,84.74,84.73,84.95
HUM-ENT007-00245,ENT007,OWN007,2024-01-11 04:00:00,85.82,85.78,85.81
HUM-ENT007-00246,ENT007,OWN007,2024-01-11 05:00:00,84.12,84.55,83.92
HUM-ENT007-00247,ENT007,OWN007,2024-01-11 06:00:00,82.77,82.07,82.07
HUM-ENT007-00248,ENT007,OWN007,2024-01-11 07:00:00,78.15,78.72,79.16
HUM-ENT007-00249,ENT007,OWN007,2024-01-11 08:00:00,78.3,77.96,78.18
HUM-ENT007-00250,ENT007,OWN007,2024-01-11 09:00:00,75.68,74.77,74.48
HUM-ENT007-00251,ENT007,OWN007,2024-01-11 10:00:00,74.32,73.66,74.08
HUM-ENT007-00252,ENT007,OWN007,2024-01-11 11:00:00,70.97,71.57,70.42
HUM-ENT007-00253,ENT007,OWN007,2024-01-11 12:00:00,71.36,72.56,71.73
HUM-ENT007-00254,ENT007,OWN007,2024-01-11 13:00:00,69.93,69.24,69.36
HUM-ENT007-00255,ENT007,OWN007,2024-01-11 14:00:00,69.41,70.15,69.88
HUM-ENT007-00256,ENT007,OWN007,2024-01-11 15:00:00,69.39,69.1,69.86
HUM-ENT007-00257,ENT007,OWN007,2024-01-11 16:00:00,70.62,70.81,70.12
HUM-ENT007-00258,ENT007,OWN007,2024-01-11 17:00:00,72.44,71.78,71.29
HUM-ENT007-00259,ENT007,OWN007,2024-01-11 18:00:00,84.1,84.54,84.37
HUM-ENT007-00260,ENT007,OWN007,2024-01-11 19:00:00,84.66,84.78,85.44
HUM-ENT007-00261,ENT007,OWN007,2024-01-11 20:00:00,84.64,85.2,83.66
HUM-ENT007-00262,ENT007,OWN007,2024-01-11 21:00:00,85.04,84.6,83.89
HUM-ENT007-00263,ENT007,OWN007,2024-01-11 22:00:00,84.83,84.91,84.48
HUM-ENT007-00264,ENT007,OWN007,2024-01-11 23:00:00,85.85,86.02,85.59
HUM-ENT007-00265,ENT007,OWN007,2024-01-12 00:00:00,86.3,85.54,85.17
HUM-ENT007-00266,ENT007,OWN007,2024-01-12 01:00:00,85.42,85.45,87.03
HUM-ENT007-00267,ENT007,OWN007,2024-01-12 02:00:00,85.69,84.07,86.09
HUM-ENT007-00268,ENT007,OWN007,2024-01-12 03:00:00,86.49,85.48,86.64
HUM-ENT007-00269,ENT007,OWN007,2024-01-12 04:00:00,85.26,86.27,85.04
HUM-ENT007-00270,ENT007,OWN007,2024-01-12 05:00:00,82.19,82.58,83.55
HUM-ENT007-00271,ENT007,OWN007,2024-01-12 06:00:00,82.45,81.86,82.28
HUM-ENT007-00272,ENT007,OWN007,2024-01-12 07:00:00,80.74,82.16,81.59
HUM-ENT007-00273,ENT007,OWN007,2024-01-12 08:00:00,77.23,77.53,77.78
HUM-ENT007-00274,ENT007,OWN007,2024-01-12 09:00:00,76.9,76.71,76.37
HUM-ENT007-00275,ENT007,OWN007,2024-01-12 10:00:00,73.85,73.94,73.31
HUM-ENT007-00276,ENT007,OWN007,2024-01-12 11:00:00,70.76,71.55,71.09
HUM-ENT007-00277,ENT007,OWN007,2024-01-12 12:00:00,69.68,70.47,69.91
HUM-ENT007-00278,ENT007,OWN007,2024-01-12 13:00:00,69.05,69.4,68.94
HUM-ENT007-00279,ENT007,OWN007,2024-01-12 14:00:00,69.59,71.84,69.79
HUM-ENT007-00280,ENT007,OWN007,2024-01-12 15:00:00,69.63,69.35,69.82
HUM-ENT007-00281,ENT007,OWN007,2024-01-12 16:00:00,71.03,70.69,71.27
HUM-ENT007-00282,ENT007,OWN007,2024-01-12 17:00:00,71.44,71.21,71.44
HUM-ENT007-00283,ENT007,OWN007,2024-01-12 18:00:00,85.5,85.29,85.24
HUM-ENT007-00284,ENT007,OWN007,2024-01-12 19:00:00,84.68,84.95,84.57
HUM-ENT007-00285,ENT007,OWN007,2024-01-12 20:00:00,84.51,84.25,83.98
HUM-ENT007-00286,ENT007,OWN007,2024-01-12 21:00:00,86.27,86.64,86.38
HUM-ENT007-00287,ENT007,OWN007,2024-01-12 22:00:00,85.77,84.72,85.54
HUM-ENT007-00288,ENT007,OWN007,2024-01-12 23:00:00,85.9,85.36,85.12
HUM-ENT007-00289,ENT007,OWN007,2024-01-13 00:00:00,86.11,85.26,85.6
HUM-ENT007-00290,ENT007,OWN007,2024-01-13 01:00:00,84.81,84.49,84.85
HUM-ENT007-00291,ENT007,OWN007,2024-01-13 02:00:00,84.31,84.22,84.28
HUM-ENT007-00292,ENT007,OWN007,2024-01-13 03:00:00,83.29,84.45,82.67
HUM-ENT007-00293,ENT007,OWN007,2024-01-13 04:00:00,85.97,86.23,85.77
HUM-ENT007-00294,ENT007,OWN007,2024-01-13 05:00:00,82.51,83.83,83.23
HUM-ENT007-00295,ENT007,OWN007,2024-01-13 06:00:00,81.8,81.5,80.26
HUM-ENT007-00296,ENT007,OWN007,2024-01-13 07:00:00,79.11,79.4,79.27
